"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-909733","Interferon alpha/beta signaling","9/13","76/11230",0.118421052631579,102.297570850202,30.1643772854813,1.277603948904e-17,1.18817167248072e-15,5.51386967421724e-16,"XAF1/IFIT3/STAT1/IFITM3/IFI35/IFI6/IFIT2/IRF7/OAS1",9
"R-HSA-913531","Interferon Signaling","11/13","286/11230",0.0384615384615385,33.2248520710059,18.7927252278522,1.80207764896269e-16,8.37966106767651e-15,3.88869387407739e-15,"GBP1/XAF1/IFIT3/STAT1/IFITM3/IFI35/IFI6/IFIT2/IRF7/IFI44/OAS1",11
"R-HSA-877300","Interferon gamma signaling","4/13","96/11230",0.0416666666666667,35.9935897435897,11.7220173841445,3.38014442910866e-06,0.000104784477302368,4.86266391555983e-05,"GBP1/STAT1/IRF7/OAS1",4
"R-HSA-9909505","Modulation of host responses by IFN-stimulated genes","2/13","19/11230",0.105263157894737,90.9311740890688,13.3557642559802,0.000209207293056156,0.00486406956355562,0.00225723658297431,"IFI6/IFI44",2
"R-HSA-1169410","Antimicrobial mechanism of IFN-stimulated genes","3/13","165/11230",0.0181818181818182,15.7062937062937,6.47848347504036,0.000799362993304305,0.0148681516754601,0.00689976478431084,"GBP1/STAT1/OAS1",3
