"ProbeID","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol","EntrezID"
"ILMN_1749078",-58.4238428571428,70.4565728571429,-7.52675018599469,4.35530696867669e-06,0.00226119197864179,2.42934756175076,"TIMP2","7077"
"ILMN_2210386",2420.85942857143,6378.09042857143,7.49683341984487,4.54520852576901e-06,0.00233494538613795,2.40747794087729,"TMEM17","200728"
"ILMN_1703949",-1198.00757142857,2293.62192857143,-7.47070163056193,4.71827725373402e-06,0.00237387716303074,2.38827042434365,"KPNB1","3837"
"ILMN_2379080",26.2474485714286,47.0288628571429,7.47301150863989,4.70270106453654e-06,0.00237387716303074,2.3899721915253,"NFATC2IP","84901"
"ILMN_1774077",-4181.15557142857,5645.56864285714,-7.43950904071601,4.93406312686163e-06,0.00239828189282121,2.36521449769129,"GBP2","2634"
"ILMN_1730622",1491.1234,1523.83144285714,7.42806946499284,5.01580345968942e-06,0.00239828189282121,2.3567237420204,"EVL","51466"
"ILMN_2414027",-1287.18285714286,2183.88857142857,-7.43783162335987,4.94596000055798e-06,0.00239828189282121,2.36397065914573,"CKLF","51192"
"ILMN_1769566",-582.668171428571,877.167328571429,-7.43578377859679,4.96052534924251e-06,0.00239828189282121,2.36245158947143,"ATG3","64422"
"ILMN_1783985",37.3265957142857,56.6363278571429,7.43371691615933,4.97527210643715e-06,0.00239828189282121,2.36091779733291,"COQ6","51004"
"ILMN_1719661",-3282.63642857143,5656.52778571429,-7.38936847287757,5.30315626594953e-06,0.00248136965604922,2.32785800606911,"MSRB1","51734"
"ILMN_2188119",433.3209,1389.86383571429,7.38473863468419,5.33868438180374e-06,0.00248136965604922,2.32439016090334,"ARL16","339231"
"ILMN_2094166",-170.168668571429,199.98348,-7.35915646434848,5.53959960779516e-06,0.00252473060198865,2.30517206805124,"CHMP5","51510"
"ILMN_1772959",37.6652614285714,63.6194092857143,7.35324283108948,5.58717507150738e-06,0.00252473060198865,2.30071592073391,"PDCD7","10081"
"ILMN_2197247",28.4667,52.48775,7.35327600267524,5.58690699936897e-06,0.00252473060198865,2.30074093110535,"POLR3A","11128"
